"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.75,0.029927,0,1.352,-4.9141e-09,7.9509e-16,7.8063
0.76,0.029927,0,1.2354,-7.4568e-09,8.0377e-16,7.5698
0.77,0.029927,0,1.2354,-6.4708e-09,5.4926e-16,7.2543
0.78,0.029927,0,1.2354,-2.2616e-09,7.6744e-16,6.9389
0.79,0.029927,0,1.2354,-1.0911e-09,1.1376e-15,6.6235
0.8,0.029927,0,1.2354,-2.2027e-09,7.4308e-16,6.3081
0.81,0.029927,0,1.2354,-3.2843e-09,1.1001e-16,5.9927
0.82,0.029927,0,1.2354,-4.2747e-09,2.7187e-17,5.6773
0.83,0.029927,0,1.2354,-6.2025e-09,6.2266e-17,5.3619
0.84,0.029927,0,1.2354,-8.0234e-09,-8.0397e-17,5.0465
0.85,0.029927,0,1.2354,-6.3181e-09,-2.8248e-16,4.7311
0.86,0.029927,0,1.2354,-7.4963e-10,-2.049e-16,4.4157
0.87,0.029927,0,1.352,6.279e-09,-1.6418e-16,4.1791
0.12,0.019951,0,1.5447,-0.0017532,2.1793e-15,27.68
0.13,0.019951,0,1.6211,-0.0012285,2.0952e-15,27.442
0.14,0.019951,0,1.6215,-0.00072089,2.1274e-15,27.126
0.15,0.019951,0,1.6217,-0.00042314,2.8458e-15,26.81
0.16,0.019951,0,1.6218,-0.00024861,2.0199e-15,26.495
0.17,0.019951,0,1.6219,-0.00014626,-1.8279e-16,26.179
0.18,0.019951,0,1.6219,-8.6188e-05,-1.1269e-15,25.863
0.19,0.019951,0,1.622,-5.0877e-05,-9.0485e-16,25.548
0.2,0.019951,0,1.622,-3.0087e-05,2.8073e-16,25.233
0.21,0.019951,0,1.622,-1.7824e-05,2.3782e-15,24.917
0.22,0.019951,0,1.622,-1.057e-05,1.8205e-15,24.602
0.23,0.019951,0,1.622,-6.2728e-06,-2.07e-15,24.286
0.24,0.019951,0,1.622,-3.732e-06,-3.1057e-15,23.971
0.25,0.019951,0,1.5453,-2.4056e-06,-2.4104e-15,23.734
0,0.029927,0,1,0,0,32.41
0.01,0.029927,0,1.0944,-0.21716,-2.0472e-15,31.839
0.02,0.029927,0,1.1927,-0.21605,-3.5634e-15,31.349
0.03,0.029927,0,1.2315,-0.15643,-3.3761e-15,30.882
0.04,0.029927,0,1.2431,-0.10197,-2.71e-15,30.462
0.05,0.029927,0,1.2451,-0.063121,-2.9812e-16,30.075
0.06,0.029927,0,1.2438,-0.03782,1.8097e-15,29.714
0.07,0.029927,0,1.2416,-0.022205,2.2233e-15,29.371
0.08,0.029927,0,1.2396,-0.012888,3.2483e-15,29.04
0.09,0.029927,0,1.2381,-0.0074361,3.2284e-15,28.715
0.1,0.029927,0,1.2371,-0.0042805,4.393e-15,28.394
0.11,0.029927,0,1.2364,-0.002464,4.9083e-15,28.076
0.12,0.029927,0,1.3523,-0.0018796,3.1505e-15,27.838
0.13,0.029927,0,1.2358,-0.00082116,1.5335e-15,27.442
0.14,0.029927,0,1.2356,-0.00047615,1.1867e-15,27.126
0.15,0.029927,0,1.2355,-0.00027706,9.5317e-16,26.81
0.16,0.029927,0,1.2355,-0.00016179,1.1153e-15,26.494
0.17,0.029927,0,1.2354,-9.4798e-05,6.4828e-16,26.179
0.18,0.029927,0,1.2354,-5.5725e-05,-5.1144e-16,25.863
0.19,0.029927,0,1.2354,-3.2853e-05,-7.6725e-16,25.548
0.2,0.029927,0,1.2354,-1.9422e-05,-3.6455e-16,25.233
0.21,0.029927,0,1.2354,-1.1509e-05,3.653e-16,24.917
0.22,0.029927,0,1.2354,-6.8298e-06,5.0189e-16,24.602
0.23,0.029927,0,1.2354,-4.0618e-06,-1.3928e-15,24.286
0.24,0.029927,0,1.2354,-2.4141e-06,-2.7249e-15,23.971
0.25,0.029927,0,1.2354,-1.4435e-06,-2.935e-15,23.656
0,0.039903,0,1,0,0,33.03
0.01,0.039903,0,0.89877,-0.16223,-9.5066e-16,32.488
0.02,0.039903,0,0.87598,-0.13973,-1.2219e-15,31.567
0.03,0.039903,0,0.81447,-0.087601,-1.4053e-15,30.931
0.04,0.039903,0,0.76495,-0.051118,-1.5854e-15,30.464
0.05,0.039903,0,0.73454,-0.029058,2.7501e-17,30.065
0.06,0.039903,0,0.71635,-0.016175,8.3861e-16,29.704
0.07,0.039903,0,0.70541,-0.0088946,1.103e-15,29.363
0.08,0.039903,0,0.69894,-0.0048787,2.6243e-15,29.034
0.09,0.039903,0,0.69518,-0.0026846,2.9061e-15,28.711
0.1,0.039903,0,0.693,-0.0014863,3.6313e-15,28.392
0.11,0.039903,0,0.69175,-0.00082932,4.2942e-15,28.074
0.12,0.039903,0,0.69102,-0.00046668,2.7372e-15,27.758
0.13,0.039903,0,0.6906,-0.00026487,1.3085e-15,27.441
0.14,0.039903,0,0.69036,-0.00015158,1.5882e-16,27.126
0.15,0.039903,0,0.69022,-8.7417e-05,-7.2054e-16,26.81
0.16,0.039903,0,0.69014,-5.0765e-05,2.5499e-17,26.494
0.17,0.039903,0,0.69009,-2.966e-05,2.336e-16,26.179
0.18,0.039903,0,0.69006,-1.7417e-05,-1.1265e-16,25.863
0.19,0.039903,0,0.69005,-1.027e-05,-2.2607e-16,25.548
0.2,0.039903,0,0.69004,-6.0777e-06,-4.945e-16,25.233
0.21,0.039903,0,0.69003,-3.6065e-06,-3.9539e-16,24.917
0.22,0.039903,0,0.69003,-2.148e-06,-4.7767e-16,24.602
0.23,0.039903,0,0.69002,-1.2845e-06,-1.0884e-15,24.286
0.24,0.039903,0,0.69002,-7.6352e-07,-1.7712e-15,23.971
0.25,0.039903,0,0.69002,-4.547e-07,-2.0417e-15,23.656
0,0.049878,0,0.5,0,0,33.65
0.01,0.049878,0,0,0,0,32.905
0.02,0.049878,0,0,0,0,31.702
0.03,0.049878,0,0,0,0,30.964
0.04,0.049878,0,0,0,0,30.468
0.05,0.049878,0,0,0,0,30.062
0.06,0.049878,0,0,0,0,29.699
0.07,0.049878,0,0,0,0,29.359
0.08,0.049878,0,0,0,0,29.032
0.09,0.049878,0,0,0,0,28.71
0.1,0.049878,0,0,0,0,28.391
0.11,0.049878,0,0,0,0,28.074
0.12,0.049878,0,0,0,0,27.757
0.13,0.049878,0,0,0,0,27.441
0.14,0.049878,0,0,0,0,27.125
0.15,0.049878,0,0,0,0,26.81
0.16,0.049878,0,0,0,0,26.494
0.17,0.049878,0,0,0,0,26.179
0.18,0.049878,0,0,0,0,25.863
0.19,0.049878,0,0,0,0,25.548
0.2,0.049878,0,0,0,0,25.233
0.21,0.049878,0,0,0,0,24.917
0.22,0.049878,0,0,0,0,24.602
0.23,0.049878,0,0,0,0,24.286
0.24,0.049878,0,0,0,0,23.971
0.25,0.049878,0,0,0,0,23.813
0.37,0.019951,0,1.5453,1.9999e-09,7.6232e-16,19.792
0.38,0.019951,0,1.622,5.0414e-09,5.5721e-16,19.555
0.39,0.019951,0,1.622,5.3897e-09,4.3806e-16,19.24
0.4,0.019951,0,1.622,2.9274e-09,2.3986e-16,18.924
0.41,0.019951,0,1.622,7.4224e-10,3.3033e-16,18.609
0.42,0.019951,0,1.622,6.5469e-10,3.82e-16,18.294
0.43,0.019951,0,1.622,2.2064e-11,-1.7898e-16,17.978
0.44,0.019951,0,1.622,-1.8735e-09,-1.4518e-16,17.663
0.45,0.019951,0,1.622,-3.512e-09,4.0703e-16,17.347
0.46,0.019951,0,1.622,-6.0446e-09,1.9687e-15,17.032
0.47,0.019951,0,1.622,3.2322e-10,2.7889e-15,16.716
0.48,0.019951,0,1.622,7.8622e-09,2.4396e-15,16.401
0.49,0.019951,0,1.622,4.5526e-09,2.366e-15,16.086
0.5,0.019951,0,1.5453,2.1085e-10,1.6944e-15,15.849
0.25,0.029927,0,1.1188,-9.7731e-07,-3.1846e-15,23.577
0.26,0.029927,0,1.2354,-8.708e-07,-3.0942e-15,23.34
0.27,0.029927,0,1.2354,-5.2314e-07,-1.9147e-15,23.025
0.28,0.029927,0,1.2354,-3.1138e-07,4.0809e-16,22.709
0.29,0.029927,0,1.2354,-1.859e-07,1.2597e-16,22.394
0.3,0.029927,0,1.2354,-1.1257e-07,3.1147e-16,22.078
0.31,0.029927,0,1.2354,-6.9125e-08,2.0924e-15,21.763
0.32,0.029927,0,1.2354,-4.3466e-08,2.1324e-15,21.448
0.33,0.029927,0,1.2354,-2.9438e-08,1.5182e-15,21.132
0.34,0.029927,0,1.2354,-2.1718e-08,6.5035e-16,20.817
0.35,0.029927,0,1.2354,-1.4323e-08,-4.1433e-16,20.501
0.36,0.029927,0,1.2354,-5.2793e-09,-5.5765e-16,20.186
0.37,0.029927,0,1.352,2.6548e-09,6.0133e-16,19.949
0.38,0.029927,0,1.2354,2.5842e-09,-1.4401e-16,19.555
0.39,0.029927,0,1.2354,6.3327e-09,-2.6013e-16,19.24
0.4,0.029927,0,1.2354,8.2757e-09,-1.9024e-16,18.924
0.41,0.029927,0,1.2354,8.1054e-09,1.5117e-16,18.609
0.42,0.029927,0,1.2354,5.84e-09,5.7419e-16,18.294
0.43,0.029927,0,1.2354,3.3494e-09,2.4646e-16,17.978
0.44,0.029927,0,1.2354,1.7742e-09,-5.6045e-16,17.663
0.45,0.029927,0,1.2354,-1.0531e-09,-7.0333e-16,17.347
0.46,0.029927,0,1.2354,-2.7667e-09,-2.5403e-16,17.032
0.47,0.029927,0,1.2354,1.1488e-09,7.7381e-16,16.716
0.48,0.029927,0,1.2354,5.2921e-10,1.6096e-15,16.401
0.49,0.029927,0,1.2354,5.8615e-09,1.4793e-15,16.086
0.5,0.029927,0,1.2354,7.6232e-10,8.3353e-16,15.77
0.25,0.039903,0,0.69002,-4.547e-07,-2.0417e-15,23.656
0.26,0.039903,0,0.69002,-2.7748e-07,-2.0913e-15,23.34
0.27,0.039903,0,0.69002,-1.6933e-07,-1.2873e-15,23.025
0.28,0.039903,0,0.69002,-9.8753e-08,3.3332e-16,22.709
0.29,0.039903,0,0.69002,-5.7476e-08,1.7326e-19,22.394
0.3,0.039903,0,0.69002,-3.8053e-08,1.8016e-16,22.078
0.31,0.039903,0,0.69002,-2.5477e-08,1.5833e-15,21.763
0.32,0.039903,0,0.69002,-1.3769e-08,1.3652e-15,21.448
0.33,0.039903,0,0.69002,-8.6865e-09,5.1772e-16,21.132
0.34,0.039903,0,0.69002,-1.1027e-08,-4.7804e-16,20.817
0.35,0.039903,0,0.69002,-1.1086e-08,-1.4036e-15,20.501
0.36,0.039903,0,0.69002,-5.4214e-09,-1.536e-15,20.186
0.37,0.039903,0,0.69002,-1.1221e-09,-1.09e-15,19.871
0.38,0.039903,0,0.69002,6.2154e-10,-7.5521e-16,19.555
0.39,0.039903,0,0.69002,4.0259e-09,-5.7676e-16,19.24
0.4,0.039903,0,0.69002,7.6023e-09,-4.4932e-16,18.924
0.41,0.039903,0,0.69002,8.1528e-09,8.1425e-18,18.609
0.42,0.039903,0,0.69002,5.3395e-09,4.9255e-16,18.294
0.43,0.039903,0,0.69002,3.5591e-09,3.3453e-16,17.978
0.44,0.039903,0,0.69002,3.6118e-09,-3.8032e-16,17.663
0.45,0.039903,0,0.69002,2.5365e-09,-7.0109e-16,17.347
0.46,0.039903,0,0.69002,2.0768e-09,-8.4098e-16,17.032
0.47,0.039903,0,0.69002,-1.7637e-09,-3.0228e-16,16.716
0.48,0.039903,0,0.69002,-5.9085e-09,5.4991e-16,16.401
0.49,0.039903,0,0.69002,-2.4737e-10,4.6814e-16,16.086
0.5,0.039903,0,0.69002,1.6596e-09,5.7478e-17,15.77
0.25,0.049878,0,0,0,0,23.498
0.26,0.049878,0,0,0,0,23.34
0.27,0.049878,0,0,0,0,23.025
0.28,0.049878,0,0,0,0,22.709
0.29,0.049878,0,0,0,0,22.394
0.3,0.049878,0,0,0,0,22.078
0.31,0.049878,0,0,0,0,21.763
0.32,0.049878,0,0,0,0,21.448
0.33,0.049878,0,0,0,0,21.132
0.34,0.049878,0,0,0,0,20.817
0.35,0.049878,0,0,0,0,20.501
0.36,0.049878,0,0,0,0,20.186
0.37,0.049878,0,0,0,0,19.871
0.38,0.049878,0,0,0,0,19.555
0.39,0.049878,0,0,0,0,19.24
0.4,0.049878,0,0,0,0,18.924
0.41,0.049878,0,0,0,0,18.609
0.42,0.049878,0,0,0,0,18.294
0.43,0.049878,0,0,0,0,17.978
0.44,0.049878,0,0,0,0,17.663
0.45,0.049878,0,0,0,0,17.347
0.46,0.049878,0,0,0,0,17.032
0.47,0.049878,0,0,0,0,16.716
0.48,0.049878,0,0,0,0,16.401
0.49,0.049878,0,0,0,0,16.086
0.5,0.049878,0,0,0,0,15.928
0.62,0.019951,0,1.5453,5.507e-09,4.8133e-16,11.907
0.63,0.019951,0,1.622,7.5026e-09,4.1827e-16,11.67
0.64,0.019951,0,1.622,6.861e-09,7.3525e-16,11.355
0.65,0.019951,0,1.622,3.8362e-09,8.8798e-16,11.039
0.66,0.019951,0,1.622,1.337e-09,5.9029e-16,10.724
0.67,0.019951,0,1.622,1.0762e-09,-4.1638e-17,10.408
0.68,0.019951,0,1.622,3.4699e-10,-2.3204e-16,10.093
0.69,0.019951,0,1.622,-1.6097e-09,1.6675e-16,9.7776
0.7,0.019951,0,1.622,-3.2939e-09,9.0408e-16,9.4622
0.71,0.019951,0,1.622,-5.8646e-09,1.1319e-15,9.1468
0.72,0.019951,0,1.622,4.7114e-10,7.2269e-16,8.8314
0.73,0.019951,0,1.622,7.982e-09,5.4248e-16,8.516
0.74,0.019951,0,1.622,4.6475e-09,7.0645e-16,8.2006
0.75,0.019951,0,1.5453,2.8755e-10,7.6335e-16,7.964
0.5,0.029927,0,1.1188,-4.3675e-09,3.4292e-16,15.691
0.51,0.029927,0,1.2354,-7.497e-09,6.2234e-16,15.455
0.52,0.029927,0,1.2354,-6.4957e-09,5.9959e-16,15.139
0.53,0.029927,0,1.2354,-2.2712e-09,4.0826e-16,14.824
0.54,0.029927,0,1.2354,-1.0841e-09,1.7687e-16,14.509
0.55,0.029927,0,1.2354,-2.176e-09,9.1672e-17,14.193
0.56,0.029927,0,1.2354,-3.2329e-09,-4.5374e-16,13.878
0.57,0.029927,0,1.2354,-4.1912e-09,-8.153e-16,13.562
0.58,0.029927,0,1.2354,-6.077e-09,5.3593e-17,13.247
0.59,0.029927,0,1.2354,-7.8448e-09,8.4082e-16,12.932
0.6,0.029927,0,1.2354,-6.068e-09,5.5552e-16,12.616
0.61,0.029927,0,1.2354,-3.3195e-10,7.0137e-16,12.301
0.62,0.029927,0,1.352,6.4767e-09,9.124e-16,12.064
0.63,0.029927,0,1.2354,4.4608e-09,7.7078e-16,11.67
0.64,0.029927,0,1.2354,7.5294e-09,5.71e-16,11.355
0.65,0.029927,0,1.2354,9.0644e-09,1.3847e-16,11.039
0.66,0.029927,0,1.2354,8.646e-09,-1.3523e-16,10.724
0.67,0.029927,0,1.2354,6.232e-09,-1.9182e-16,10.408
0.68,0.029927,0,1.2354,3.6512e-09,1.3909e-18,10.093
0.69,0.029927,0,1.2354,2.0168e-09,3.1388e-16,9.7776
0.7,0.029927,0,1.2354,-8.5563e-10,4.781e-16,9.4622
0.71,0.029927,0,1.2354,-2.6062e-09,6.5245e-16,9.1468
0.72,0.029927,0,1.2354,1.2777e-09,5.8096e-16,8.8314
0.73,0.029927,0,1.2354,6.31e-10,4.7762e-16,8.516
0.74,0.029927,0,1.2354,5.9398e-09,5.127e-16,8.2006
0.75,0.029927,0,1.2354,8.2002e-10,7.1408e-16,7.8852
0.5,0.039903,0,0.69002,1.6596e-09,5.7478e-17,15.77
0.51,0.039903,0,0.69002,-3.5685e-09,1.2472e-16,15.455
0.52,0.039903,0,0.69002,-4.0975e-09,5.594e-16,15.139
0.53,0.039903,0,0.69002,6.6397e-10,2.9897e-16,14.824
0.54,0.039903,0,0.69002,2.1584e-09,9.1112e-17,14.509
0.55,0.039903,0,0.69002,-2.3364e-09,-1.4564e-16,14.193
0.56,0.039903,0,0.69002,-4.0811e-09,-8.645e-16,13.878
0.57,0.039903,0,0.69002,-9.2282e-10,-1.0928e-15,13.562
0.58,0.039903,0,0.69002,-9.5409e-10,-3.8855e-16,13.247
0.59,0.039903,0,0.69002,-6.3547e-09,4.2276e-16,12.932
0.6,0.039903,0,0.69002,-8.2379e-09,3.8157e-16,12.616
0.61,0.039903,0,0.69002,-3.647e-09,4.493e-16,12.301
0.62,0.039903,0,0.69002,3.045e-11,7.2119e-16,11.985
0.63,0.039903,0,0.69002,1.4056e-09,6.1603e-16,11.67
0.64,0.039903,0,0.69002,4.5699e-09,2.6316e-16,11.355
0.65,0.039903,0,0.69002,7.9872e-09,-2.4619e-16,11.039
0.66,0.039903,0,0.69002,8.4297e-09,-3.7253e-16,10.724
0.67,0.039903,0,0.69002,5.5453e-09,-9.8557e-17,10.408
0.68,0.039903,0,0.69002,3.718e-09,-1.8068e-18,10.093
0.69,0.039903,0,0.69002,3.7384e-09,-2.6217e-17,9.7776
0.7,0.039903,0,0.69002,2.6379e-09,1.2515e-16,9.4622
0.71,0.039903,0,0.69002,2.1573e-09,3.1633e-16,9.1468
0.72,0.039903,0,0.69002,-1.7013e-09,2.2107e-16,8.8314
0.73,0.039903,0,0.69002,-5.8612e-09,2e-16,8.516
0.74,0.039903,0,0.69002,-2.1297e-10,4.1838e-16,8.2006
0.75,0.039903,0,0.69002,1.6825e-09,5.7439e-16,7.8852
0.5,0.049878,0,0,0,0,15.613
0.51,0.049878,0,0,0,0,15.455
0.52,0.049878,0,0,0,0,15.139
0.53,0.049878,0,0,0,0,14.824
0.54,0.049878,0,0,0,0,14.509
0.55,0.049878,0,0,0,0,14.193
0.56,0.049878,0,0,0,0,13.878
0.57,0.049878,0,0,0,0,13.562
0.58,0.049878,0,0,0,0,13.247
0.59,0.049878,0,0,0,0,12.932
0.6,0.049878,0,0,0,0,12.616
0.61,0.049878,0,0,0,0,12.301
0.62,0.049878,0,0,0,0,11.985
0.63,0.049878,0,0,0,0,11.67
0.64,0.049878,0,0,0,0,11.355
0.65,0.049878,0,0,0,0,11.039
0.66,0.049878,0,0,0,0,10.724
0.67,0.049878,0,0,0,0,10.408
0.68,0.049878,0,0,0,0,10.093
0.69,0.049878,0,0,0,0,9.7776
0.7,0.049878,0,0,0,0,9.4622
0.71,0.049878,0,0,0,0,9.1468
0.72,0.049878,0,0,0,0,8.8314
0.73,0.049878,0,0,0,0,8.516
0.74,0.049878,0,0,0,0,8.2006
0.75,0.049878,0,0,0,0,8.0429
0.87,0.019951,0,1.5453,6.0742e-09,-3.2449e-16,4.0214
0.88,0.019951,0,1.622,8.7241e-09,-4.51e-16,3.7849
0.89,0.019951,0,1.622,8.7615e-09,-2.2837e-16,3.4695
0.9,0.019951,0,1.622,6.8284e-09,2.3405e-16,3.1541
0.91,0.019951,0,1.622,6.2097e-09,3.3552e-16,2.8387
0.92,0.019951,0,1.622,8.7968e-09,2.1303e-16,2.5233
0.93,0.019951,0,1.622,1.1833e-08,3.6465e-18,2.2078
0.94,0.019951,0,1.622,1.3385e-08,-2.5731e-16,1.8924
0.95,0.019951,0,1.622,2.0968e-08,-2.9374e-16,1.577
0.96,0.019951,0,1.622,3.2277e-08,-9.1997e-17,1.2616
0.97,0.019951,0,1.622,1.2657e-10,5.8057e-17,0.94622
0.98,0.019951,0,1.622,5.6039e-08,-6.5427e-17,0.63081
0.99,0.019951,0,1.622,1.5723e-07,-2.071e-16,0.31541
1,0.019951,0,1.4686,2.4705e-07,-1.5382e-16,0
0.75,0.029927,0,1.1188,-4.3208e-09,9.562e-16,7.8063
0.76,0.029927,0,1.2354,-7.4568e-09,8.0377e-16,7.5698
0.77,0.029927,0,1.2354,-6.4708e-09,5.4926e-16,7.2543
0.78,0.029927,0,1.2354,-2.2616e-09,7.6744e-16,6.9389
0.79,0.029927,0,1.2354,-1.0911e-09,1.1376e-15,6.6235
0.8,0.029927,0,1.2354,-2.2027e-09,7.4308e-16,6.3081
0.81,0.029927,0,1.2354,-3.2843e-09,1.1001e-16,5.9927
0.82,0.029927,0,1.2354,-4.2747e-09,2.7187e-17,5.6773
0.83,0.029927,0,1.2354,-6.2025e-09,6.2266e-17,5.3619
0.84,0.029927,0,1.2354,-8.0234e-09,-8.0397e-17,5.0465
0.85,0.029927,0,1.2354,-6.3181e-09,-2.8248e-16,4.7311
0.86,0.029927,0,1.2354,-7.4963e-10,-2.049e-16,4.4157
0.87,0.029927,0,1.352,6.279e-09,-1.6418e-16,4.1791
0.88,0.029927,0,1.2354,3.3419e-09,-2.5661e-16,3.7849
0.89,0.029927,0,1.2354,6.0296e-09,-7.563e-17,3.4695
0.9,0.029927,0,1.2354,7.0653e-09,2.0964e-16,3.1541
0.91,0.029927,0,1.2354,6.2927e-09,2.3368e-16,2.8387
0.92,0.029927,0,1.2354,3.3998e-09,1.18e-16,2.5233
0.93,0.029927,0,1.2354,6.8503e-10,-3.7102e-17,2.2078
0.94,0.029927,0,1.2354,8.8581e-10,-2.3749e-16,1.8924
0.95,0.029927,0,1.2354,5.2296e-09,-2.5137e-16,1.577
0.96,0.029927,0,1.2354,4.2232e-09,-1.2887e-16,1.2616
0.97,0.029927,0,1.2354,-2.768e-09,-2.0125e-17,0.94622
0.98,0.029927,0,1.2354,4.2253e-08,-4.758e-17,0.63081
0.99,0.029927,0,1.2354,1.1246e-07,-7.9812e-17,0.31541
1,0.029927,0,1.2354,1.3152e-07,-7.5851e-17,0
0.75,0.039903,0,0.69002,1.6825e-09,5.7439e-16,7.8852
0.76,0.039903,0,0.69002,-3.5554e-09,3.9106e-16,7.5698
0.77,0.039903,0,0.69002,-4.094e-09,1.4612e-16,7.2543
0.78,0.039903,0,0.69002,6.554e-10,4.4337e-16,6.9389
0.79,0.039903,0,0.69002,2.1335e-09,6.8739e-16,6.6235
0.8,0.039903,0,0.69002,-2.3847e-09,4.2571e-16,6.3081
0.81,0.039903,0,0.69002,-4.1641e-09,-1.212e-17,5.9927
0.82,0.039903,0,0.69002,-1.0576e-09,-6.5231e-17,5.6773
0.83,0.039903,0,0.69002,-1.1615e-09,7.469e-17,5.3619
0.84,0.039903,0,0.69002,-6.662e-09,-4.4174e-17,5.0465
0.85,0.039903,0,0.69002,-8.6956e-09,-2.0274e-16,4.7311
0.86,0.039903,0,0.69002,-4.3604e-09,-1.6766e-16,4.4157
0.87,0.039903,0,0.69002,-1.0854e-09,-8.352e-17,4.1003
0.88,0.039903,0,0.69002,-2.2345e-10,-3.9367e-17,3.7849
0.89,0.039903,0,0.69002,2.2484e-09,-2.1977e-18,3.4695
0.9,0.039903,0,0.69002,4.704e-09,1.0075e-16,3.1541
0.91,0.039903,0,0.69002,3.8949e-09,6.9223e-17,2.8387
0.92,0.039903,0,0.69002,-5.8484e-10,-2.9883e-18,2.5233
0.93,0.039903,0,0.69002,-3.7864e-09,-6.9242e-17,2.2078
0.94,0.039903,0,0.69002,-3.1873e-09,-1.9683e-16,1.8924
0.95,0.039903,0,0.69002,-3.9746e-09,-1.3267e-16,1.577
0.96,0.039903,0,0.69002,-6.7543e-09,-3.7102e-17,1.2616
0.97,0.039903,0,0.69002,2.0538e-08,-2.3169e-17,0.94622
0.98,0.039903,0,0.69002,-7.7314e-09,-4.0427e-17,0.63081
0.99,0.039903,0,0.69002,-5.5521e-08,-2.7068e-17,0.31541
1,0.039903,0,0.69002,-4.6811e-08,-9.6717e-18,0
0.75,0.049878,0,0,0,0,7.7275
0.76,0.049878,0,0,0,0,7.5698
0.77,0.049878,0,0,0,0,7.2543
0.78,0.049878,0,0,0,0,6.9389
0.79,0.049878,0,0,0,0,6.6235
0.8,0.049878,0,0,0,0,6.3081
0.81,0.049878,0,0,0,0,5.9927
0.82,0.049878,0,0,0,0,5.6773
0.83,0.049878,0,0,0,0,5.3619
0.84,0.049878,0,0,0,0,5.0465
0.85,0.049878,0,0,0,0,4.7311
0.86,0.049878,0,0,0,0,4.4157
0.87,0.049878,0,0,0,0,4.1003
0.88,0.049878,0,0,0,0,3.7849
0.89,0.049878,0,0,0,0,3.4695
0.9,0.049878,0,0,0,0,3.1541
0.91,0.049878,0,0,0,0,2.8387
0.92,0.049878,0,0,0,0,2.5233
0.93,0.049878,0,0,0,0,2.2078
0.94,0.049878,0,0,0,0,1.8924
0.95,0.049878,0,0,0,0,1.577
0.96,0.049878,0,0,0,0,1.2616
0.97,0.049878,0,0,0,0,0.94622
0.98,0.049878,0,0,0,0,0.63081
0.99,0.049878,0,0,0,0,0.31541
1,0.049878,0,0.1889,-5.4802e-08,-1.0733e-17,0.078851
